idA	idB	O	OHA	OHB	OLA	OLB	K
103653	5749	N	70	69	181	181	1
103653	94056	N	-143	-143	108	108	0
103653	98478	N	-130	-134	117	117	0
103653	64087	N	-181	-181	70	70	0
103653	104374	N	12	12	239	239	3
103653	1310	N	50	50	201	201	4
103653	77254	N	63	63	188	188	2
103653	57420	N	-189	-190	61	61	1
100735	75644	N	12	13	238	238	2
100735	74145	N	59	59	191	191	2
100735	93684	N	-1	0	250	250	2
100735	61021	N	158	159	92	92	1
93263	27333	N	1	1	250	250	4
93263	25121	N	12	12	239	239	0
93263	73605	N	-107	-107	144	144	2
93263	1914	N	59	59	192	192	2
93263	104275	N	9	5	242	242	2
93263	29779	N	-107	-107	144	144	2
93263	31383	N	-30	-30	221	221	2
93263	6892	N	14	10	237	237	2
93263	6721	N	-34	-34	217	217	3
93263	68961	N	95	95	156	156	0
93263	67365	N	7	7	244	244	4
93441	47882	N	16	17	234	234	1
93441	41197	N	38	39	212	212	1
93441	102554	N	-38	-37	213	213	2
93441	41315	N	-40	-41	209	209	1
93441	58349	N	126	125	124	124	0
93441	9044	N	-161	-160	90	90	0
93441	77848	N	-9	-8	242	242	0
93441	11362	N	0	0	250	250	0
93441	38168	N	142	142	108	108	1
38833	28170	N	-183	-181	68	68	0
4419	22985	N	181	183	68	68	1
4419	100838	N	225	225	24	24	0
4419	5408	N	225	227	24	24	0
68306	54587	N	226	226	25	25	0
68306	95165	N	-93	-95	156	156	3
68306	8005	N	217	216	34	34	0
68306	76250	N	100	100	151	151	1
26891	28977	N	5	5	245	245	3
26891	100359	N	-105	-104	146	146	1
26891	14259	N	-146	-146	104	104	2
47882	41197	N	22	22	229	229	2
47882	102554	N	-54	-54	197	197	3
47882	41315	N	-56	-58	193	193	2
47882	58349	N	110	108	141	141	0
47882	9044	N	-177	-177	74	74	0
47882	31521	N	-209	-210	41	41	0
47882	77848	N	-25	-25	226	226	1
47882	11362	N	-16	-17	234	234	1
47882	38168	N	126	125	125	125	1
31540	91048	N	-101	-100	150	150	3
31540	47743	N	-205	-205	45	45	0
31540	58828	N	-115	-114	136	136	0
28022	78529	N	-29	-29	222	222	3
28022	93005	N	-60	-62	189	189	2
28022	40449	N	35	35	216	216	0
28022	1849	N	-226	-226	25	25	0
28022	18327	N	21	20	230	230	3
28022	68577	N	18	18	233	233	3
28022	69826	N	19	19	232	232	0
28022	68480	N	113	109	138	138	1
28022	87729	N	156	156	95	95	1
28022	83942	N	37	35	214	214	4
28022	10551	N	-82	-82	169	169	1
28022	88634	N	-139	-142	109	109	2
28022	105583	N	156	156	95	95	1
28022	40623	N	35	33	216	216	2
28022	60734	N	11	11	240	240	0
28022	47596	N	193	193	58	58	0
28022	48577	N	19	18	232	232	3
28022	53284	N	-84	-84	167	167	2
11887	67470	N	-108	-108	142	142	2
75334	1849	N	-218	-217	33	33	0
75334	75096	N	-49	-49	201	201	0
75334	4936	N	117	118	133	133	1
75334	87729	N	164	165	86	86	1
75334	5429	N	-44	-43	207	207	0
75334	47596	N	201	202	49	49	0
75334	80087	N	-76	-75	175	175	0
84732	11604	N	-13	-13	237	237	4
84732	63223	N	77	78	173	173	2
84732	1109	N	-207	-206	44	44	0
103019	20099	N	-167	-167	84	84	0
103019	86953	N	63	62	188	188	2
103019	32078	N	-30	-30	221	221	0
103019	47284	N	141	138	110	110	0
103019	55511	N	75	75	176	176	0
1213	22952	N	169	170	81	81	0
1213	37168	N	-97	-96	154	154	0
1213	73956	N	224	225	26	26	0
1213	65845	N	-214	-213	37	37	0
54650	86298	N	18	18	232	232	0
54650	71737	N	27	27	223	223	0
54650	23874	N	57	58	193	193	1
54650	37119	N	196	193	54	54	1
54650	100748	N	-75	-75	175	175	3
54650	24169	N	78	79	172	172	1
54650	25696	N	63	64	187	187	0
54650	3254	N	117	118	133	133	1
54650	94676	N	-70	-70	180	180	1
54650	103534	N	47	47	203	203	0
54650	78518	N	-128	-128	122	122	2
28361	77672	N	209	209	42	42	0
28361	3419	N	60	59	191	191	0
28361	61664	N	183	179	68	68	0
28361	9414	N	129	129	122	122	2
28361	19332	N	209	209	42	42	0
28361	11899	N	8	7	243	243	2
28361	3643	N	4	4	247	247	0
28361	15225	N	61	61	190	190	1
28361	39083	N	-166	-166	85	85	0
28361	8170	N	22	22	229	229	0
28361	64209	N	121	120	130	130	0
28361	82005	N	67	67	184	184	3
41451	12608	N	-84	-84	167	167	0
41451	8864	N	-127	-128	123	123	0
41451	83032	N	-187	-187	64	64	1
41451	10551	N	198	198	53	53	1
41451	88634	N	141	138	110	110	1
41451	66099	N	-40	-40	211	211	0
41451	80087	N	196	196	55	55	1
41451	3794	N	34	26	217	217	1
6438	14034	N	202	203	47	47	0
6438	38641	N	143	145	106	106	2
6438	77672	N	-116	-114	135	135	2
6438	1141	N	217	219	32	32	0
6438	61664	N	-142	-144	105	105	2
6438	78083	N	-18	-17	232	232	2
6438	19332	N	-116	-114	135	135	2
6438	79926	N	143	145	106	106	2
6438	70076	N	1	3	248	248	1
6438	78520	N	145	147	104	104	0
6438	9183	N	69	71	180	180	0
6438	58623	N	191	193	58	58	0
92027	70304	N	11	11	240	240	1
92027	5749	N	115	114	136	136	0
92027	32665	N	23	23	228	228	4
92027	94056	N	-98	-98	153	153	0
92027	98478	N	-85	-89	162	162	0
92027	54651	N	-173	-173	78	78	1
92027	1050	N	0	0	251	251	5
92027	64087	N	-136	-136	115	115	0
92027	104374	N	57	57	194	194	1
92027	1310	N	95	95	156	156	3
92027	77254	N	108	108	143	143	1
92027	57420	N	-144	-145	106	106	1
28584	85835	N	43	42	208	208	0
28584	19558	N	-51	-52	199	199	0
28584	44441	N	-198	-199	52	52	1
28584	89334	N	133	133	118	118	1
28584	79454	N	188	188	63	63	1
85517	53933	N	190	188	61	61	1
85517	27843	N	221	221	30	30	0
85517	25406	N	231	228	20	20	0
85517	89732	N	193	192	58	58	0
85517	99255	N	-147	-147	104	104	2
85517	66374	N	-129	-129	122	122	2
9817	53465	N	-23	-22	227	227	0
17149	39475	N	-64	-64	187	187	1
17149	50976	N	220	219	31	31	0
17149	14098	N	9	9	242	242	2
17149	7749	N	-189	-189	62	62	0
17149	87614	N	13	13	238	238	2
17149	30580	N	230	230	21	21	0
17149	38506	N	104	103	147	147	2
17149	41334	N	69	68	182	182	1
17149	93895	N	121	121	130	130	1
70304	5749	N	104	103	147	147	0
70304	94056	N	-109	-109	142	142	1
70304	98478	N	-96	-100	151	151	1
70304	64087	N	-147	-147	104	104	1
70304	104374	N	46	46	205	205	2
70304	1310	N	84	84	167	167	3
70304	77254	N	97	97	154	154	1
37870	84018	N	148	150	101	101	1
37870	67507	N	68	70	181	181	0
37870	82293	N	-153	-151	98	98	0
37870	50030	N	-220	-220	29	29	0
62649	50976	N	212	211	39	39	0
62649	97050	N	205	204	46	46	0
62649	104144	N	177	177	74	74	1
62649	56106	N	97	96	154	154	0
62649	61270	N	88	87	163	163	0
62649	30580	N	222	222	29	29	0
62649	23458	N	63	60	188	188	3
62649	84882	N	46	46	205	205	1
62649	96742	N	227	225	24	24	0
62649	17835	N	-5	-5	246	246	4
62649	65353	N	204	203	47	47	0
62649	106806	N	205	204	46	46	0
13562	31594	N	5	5	245	245	1
13562	38948	N	77	78	173	173	2
13562	14332	N	193	194	57	57	0
13562	26402	N	108	108	142	142	2
4221	82250	N	-123	-123	128	128	1
4221	78956	N	-96	-96	155	155	1
4221	20962	N	-181	-182	69	69	0
46926	94910	N	-145	-146	105	105	0
46926	9044	N	-199	-199	52	52	1
46926	100359	N	214	214	37	37	0
46926	35948	N	0	0	251	251	0
23064	60730	N	0	0	250	250	2
23064	45058	N	29	30	221	221	0
23064	33410	N	-107	-107	143	143	2
60934	47961	N	157	156	94	94	1
78529	91523	N	-5	-6	245	245	4
78529	93005	N	-31	-33	218	218	4
78529	40449	N	64	64	187	187	2
78529	1849	N	-197	-197	54	54	0
78529	18327	N	50	49	201	201	2
78529	68577	N	47	47	204	204	0
78529	69826	N	48	48	203	203	3
78529	4936	N	138	138	113	113	2
78529	68480	N	142	138	109	109	1
78529	50836	N	-211	-211	40	40	0
78529	87729	N	185	185	66	66	1
78529	99264	N	175	174	76	76	1
78529	83942	N	66	64	185	185	1
78529	40623	N	64	62	187	187	0
78529	60734	N	40	40	211	211	3
78529	47596	N	222	222	29	29	0
78529	49989	N	47	47	204	204	3
78529	48577	N	48	47	203	203	0
78529	53284	N	-55	-55	196	196	1
76159	10148	N	-5	-6	244	244	0
76159	22952	N	220	221	30	30	0
76159	5810	N	177	178	73	73	0
76159	817	N	-124	-123	127	127	0
76159	32260	N	2	3	248	248	0
76159	60464	N	146	143	104	104	0
76159	82269	N	-182	-182	68	68	0
1867	87366	N	-39	-39	212	212	2
1867	47647	N	118	118	133	133	1
1867	30737	N	-46	-46	205	205	0
1867	3094	N	-46	-46	205	205	0
1867	98938	N	-93	-93	158	158	2
1867	67595	N	188	188	63	63	1
1867	18461	N	-3	-4	247	247	3
1867	22158	N	74	73	177	177	3
1867	61219	N	-6	-6	245	245	3
1867	39927	N	1	0	250	250	3
1867	22501	N	-180	-181	70	70	0
1867	49036	N	74	73	177	177	2
33477	48827	N	212	211	39	39	0
33477	14177	N	-173	-173	78	78	0
49291	94402	N	-116	-116	135	135	1
49291	8778	N	-112	-112	139	139	0
49291	39913	N	-157	-157	94	94	1
49291	93149	N	177	177	74	74	0
49291	2151	N	-118	-118	133	133	0
49291	38984	N	157	157	94	94	0
49291	93410	N	-90	-91	160	160	0
11604	30767	N	-162	-164	86	86	1
11604	63223	N	90	91	160	160	0
11604	23551	N	-43	-42	208	208	1
11604	1109	N	-194	-193	57	57	0
64615	22985	N	-25	-23	226	226	4
64615	5408	N	19	21	230	230	3
80641	37851	N	-78	-77	173	173	0
80641	6380	N	-59	-58	192	192	1
80641	28786	N	8	8	242	242	0
80641	99984	N	179	179	71	71	1
80641	31214	N	93	93	157	157	0
73802	2281	N	156	156	94	94	1
73802	50976	N	163	163	87	87	0
73802	97050	N	156	156	94	94	0
73802	104144	N	128	129	122	122	2
73802	61270	N	39	39	211	211	4
73802	30580	N	173	174	77	77	0
73802	23458	N	14	12	236	236	1
73802	61634	N	189	190	61	61	0
73802	94026	N	-16	-15	235	235	2
73802	96742	N	178	177	72	72	0
73802	17835	N	-54	-53	197	197	1
73802	65353	N	155	155	95	95	1
73802	74397	N	128	129	122	122	2
73802	83670	N	128	129	122	122	2
31323	92498	N	-46	-42	205	205	1
31323	8421	N	-51	-49	198	198	0
31323	54651	N	-166	-162	85	85	1
31323	39083	N	198	202	49	49	0
103593	14332	N	-174	-173	77	77	0
14034	63932	N	173	174	77	77	1
14034	6741	N	135	136	115	115	1
14034	78083	N	-220	-220	30	30	0
14034	79926	N	-59	-58	192	192	2
14034	70076	N	-201	-200	50	50	0
14034	78520	N	-57	-56	194	194	2
14034	67563	N	30	31	220	220	2
14034	9183	N	-133	-132	118	118	0
14034	67895	N	229	229	21	21	0
14034	58623	N	-11	-10	240	240	1
14034	50806	N	101	102	149	149	1
14034	3308	N	97	98	153	153	1
72702	46745	N	138	136	113	113	2
72702	56460	N	124	124	127	127	0
72702	31214	N	-125	-126	125	125	2
70051	32037	N	39	38	212	212	4
70051	61946	N	-80	-80	171	171	3
70051	60409	N	40	40	211	211	4
70051	41771	N	181	181	70	70	0
70051	2151	N	39	39	212	212	4
70051	2584	N	0	0	251	251	1
13377	69385	N	-214	-215	35	35	0
13377	51175	N	175	174	75	75	0
13377	76029	N	-150	-153	97	97	0
7209	70407	N	-123	-122	128	128	0
7209	17115	N	213	213	37	37	0
7209	45365	N	2	3	248	248	0
7209	69842	N	2	3	248	248	2
7209	76040	N	0	0	250	250	0
7209	32665	N	-70	-69	181	181	2
7209	25923	N	2	3	248	248	0
7209	81144	N	-117	-117	133	133	0
7209	86421	N	15	16	235	235	0
7209	39083	N	98	99	152	152	0
10148	22952	N	225	227	24	24	0
10148	5810	N	182	184	67	67	0
10148	817	N	-119	-117	132	132	0
10148	32260	N	7	9	242	242	0
10148	60464	N	151	149	98	98	0
10148	82269	N	-177	-176	73	73	0
32037	61946	N	-119	-118	132	132	2
32037	11568	N	92	86	158	158	3
32037	60409	N	1	2	249	249	0
32037	39913	N	-39	-38	212	212	4
32037	25339	N	-37	-36	214	214	1
32037	2151	N	0	1	250	250	5
32037	2584	N	-39	-38	212	212	4
78501	67470	N	-215	-214	35	35	0
78129	78177	N	146	146	105	105	0
39475	14098	N	73	73	178	178	1
39475	87614	N	77	77	174	174	1
39475	23458	N	135	132	116	116	2
39475	38506	N	168	167	83	83	0
39475	41334	N	133	132	118	118	0
39475	94026	N	105	105	146	146	2
39475	17835	N	67	67	184	184	3
39475	93895	N	185	185	66	66	0
53933	25406	N	41	40	208	208	4
53933	85949	N	31	32	218	218	1
53933	89732	N	3	4	246	246	3
53933	67785	N	-20	-19	230	230	4
53933	33793	N	116	118	133	133	2
53933	74263	N	-63	-63	186	186	3
53933	69849	N	150	150	99	99	1
89644	10831	N	163	163	88	88	1
89644	63932	N	-162	-162	89	89	1
89644	82089	N	-32	-33	218	218	2
89644	37068	N	-99	-99	152	152	3
89644	6741	N	-200	-200	51	51	1
89644	100294	N	-100	-101	150	150	2
89644	29087	N	-226	-226	25	25	0
89644	21141	N	-39	-39	212	212	2
89644	89533	N	92	92	159	159	2
89644	66976	N	-73	-73	178	178	3
89644	79378	N	195	195	56	56	1
89644	43590	N	-89	-90	161	161	3
89644	55804	N	-228	-228	23	23	0
89644	565	N	-162	-162	89	89	0
89644	26306	N	-73	-73	178	178	3
89644	2579	N	0	-1	250	250	5
89644	82582	N	-98	-98	153	153	2
89644	67895	N	-106	-107	144	144	2
89644	40806	N	-229	-229	22	22	0
89644	72666	N	-231	-231	20	20	0
89644	44796	N	-197	-197	54	54	1
89644	87720	N	-48	-48	203	203	4
2281	50976	N	7	7	243	243	1
2281	97050	N	0	0	250	250	5
2281	30580	N	17	18	233	233	4
2281	99498	N	99	97	151	151	2
2281	55291	N	199	200	51	51	0
60730	45058	N	29	30	221	221	0
60730	33410	N	-107	-107	143	143	0
91523	18327	N	55	55	195	195	2
91523	87729	N	190	191	60	60	1
91523	83942	N	71	70	179	179	3
91523	40623	N	69	68	181	181	2
91523	47596	N	227	228	23	23	0
91523	49989	N	52	53	198	198	1
91523	53284	N	-50	-49	201	201	4
91523	93052	N	143	144	107	107	1
85202	34860	N	138	138	112	112	1
85202	53499	N	-225	-224	26	26	0
22952	10427	N	-206	-206	45	45	0
22077	98893	N	-177	-174	74	74	1
84198	61946	N	65	66	185	185	1
84198	85862	N	-172	-171	79	79	0
84198	72082	N	-108	-107	143	143	2
35704	72345	N	167	165	83	83	0
35704	70208	N	164	164	86	86	0
28503	14486	N	-225	-226	25	25	0
28503	47647	N	-104	-104	147	147	0
28503	61453	N	10	10	241	241	0
28503	48352	N	228	228	23	23	0
28503	82658	N	155	155	96	96	0
28503	98893	N	88	88	163	163	0
28503	67595	N	-34	-34	217	217	1
28503	18461	N	-225	-226	25	25	0
28503	31329	N	160	160	91	91	1
28503	22158	N	-148	-149	102	102	2
28503	61219	N	-228	-228	23	23	0
28503	39927	N	-221	-222	29	29	0
28503	49036	N	-148	-149	102	102	0
50976	97050	N	-7	-7	243	243	4
50976	104144	N	-35	-34	216	216	4
50976	14098	N	-211	-210	40	40	0
50976	61270	N	-124	-124	126	126	2
50976	87614	N	-207	-206	44	44	0
50976	30580	N	10	11	240	240	3
50976	99498	N	92	90	158	158	2
50976	94026	N	-179	-178	72	72	1
50976	69258	N	-229	-229	21	21	0
50976	84882	N	-166	-165	85	85	1
50976	17835	N	-217	-216	34	34	0
50976	65353	N	-8	-8	242	242	4
50976	23643	N	-124	-123	127	127	2
50976	93895	N	-99	-98	152	152	3
50976	55291	N	192	193	58	58	0
87366	47647	N	157	157	94	94	0
87366	30737	N	-7	-7	244	244	3
87366	3094	N	-7	-7	244	244	3
87366	79378	N	-216	-216	35	35	0
87366	67595	N	227	227	24	24	0
87366	18461	N	36	35	215	215	3
87366	22158	N	113	112	138	138	2
87366	61219	N	33	33	218	218	4
87366	39927	N	40	39	211	211	3
87366	49036	N	113	112	138	138	1
94402	11568	N	90	83	161	161	1
94402	60409	N	-1	-1	250	250	5
94402	8778	N	4	4	247	247	2
94402	41771	N	140	140	111	111	2
94402	25339	N	-39	-39	212	212	4
94402	2151	N	-2	-2	249	249	2
94402	93410	N	26	25	225	225	2
31570	44939	N	-84	-83	167	167	2
31570	96446	N	160	161	90	90	1
14486	47647	N	121	122	129	129	1
14486	30737	N	-43	-42	208	208	3
14486	3094	N	-43	-42	208	208	3
14486	98938	N	-90	-89	161	161	1
14486	67595	N	191	192	59	59	1
14486	18461	N	0	0	250	250	2
14486	62134	N	-214	-213	37	37	0
14486	22158	N	77	77	173	173	2
14486	39927	N	4	4	246	246	2
14486	49036	N	77	77	173	173	1
27333	25121	N	11	11	240	240	4
27333	73605	N	-108	-108	143	143	2
27333	1914	N	58	58	193	193	3
27333	104275	N	8	4	243	243	2
27333	29779	N	-108	-108	143	143	2
27333	31383	N	-31	-31	220	220	2
27333	6892	N	13	9	238	238	3
27333	6721	N	-35	-35	216	216	3
27333	68961	N	94	94	157	157	0
27333	67365	N	6	6	245	245	4
75731	37695	N	192	202	49	49	0
75731	23643	N	98	108	143	143	0
28170	31329	N	-199	-199	52	52	0
77358	88271	N	0	0	251	251	0
77358	48352	N	79	79	172	172	0
70407	9813	N	187	187	64	64	1
70407	45365	N	125	125	126	126	0
70407	69842	N	125	125	126	126	1
70407	5749	N	145	144	106	106	2
70407	76040	N	123	122	128	128	0
70407	32665	N	53	53	198	198	3
70407	25923	N	125	125	126	126	0
70407	54651	N	-143	-143	108	108	1
70407	1050	N	30	30	221	221	3
70407	81144	N	6	5	245	245	1
70407	68458	N	22	19	229	229	4
70407	86421	N	138	138	113	113	0
70407	1310	N	125	125	126	126	1
70407	39083	N	221	221	30	30	0
93005	40449	N	95	97	154	154	2
93005	1849	N	-166	-164	85	85	1
93005	18327	N	81	82	168	168	3
93005	68577	N	78	80	171	171	3
93005	69826	N	79	81	170	170	2
93005	68480	N	173	171	76	76	0
93005	87729	N	216	218	33	33	0
93005	83942	N	97	97	152	152	1
93005	10551	N	-22	-20	229	229	4
93005	88634	N	-79	-80	169	169	0
93005	105583	N	216	218	33	33	0
93005	40623	N	95	95	154	154	2
93005	60734	N	71	73	178	178	2
93005	68436	N	-72	-70	179	179	1
93005	48577	N	79	80	170	170	3
93005	53284	N	-24	-22	227	227	3
97050	61270	N	-117	-117	133	133	0
97050	87614	N	-200	-199	51	51	1
97050	30580	N	17	18	233	233	1
97050	99498	N	99	97	151	151	3
97050	23458	N	-142	-144	106	106	0
97050	38506	N	-109	-109	141	141	2
97050	41334	N	-144	-144	106	106	1
97050	94026	N	-172	-171	79	79	1
97050	84882	N	-159	-158	92	92	1
97050	96742	N	22	21	228	228	1
97050	37695	N	-23	-22	228	228	4
97050	17835	N	-210	-209	41	41	0
97050	65353	N	-1	-1	249	249	4
97050	106806	N	0	0	250	250	5
97050	23643	N	-117	-116	134	134	1
97050	74397	N	-28	-27	223	223	4
97050	93895	N	-92	-91	159	159	2
97050	83670	N	-28	-27	223	223	4
90108	105553	N	13	13	237	237	0
82250	78956	N	27	27	224	224	0
82250	20962	N	-58	-59	192	192	0
20099	106983	N	-218	-219	32	32	0
20099	26060	N	-187	-189	62	62	1
91048	47743	N	-104	-105	146	146	2
91048	99255	N	195	195	56	56	0
91048	66374	N	213	213	38	38	0
40449	18327	N	-14	-15	236	236	4
40449	68577	N	-17	-17	234	234	3
40449	69826	N	-16	-16	235	235	0
40449	68480	N	78	74	173	173	2
40449	10551	N	-117	-117	134	134	1
40449	105583	N	121	121	130	130	2
40449	40623	N	0	-2	249	249	4
40449	60734	N	-24	-24	227	227	0
40449	47596	N	158	158	93	93	1
40449	48577	N	-16	-17	234	234	3
40449	53284	N	-119	-119	132	132	2
34410	83425	N	205	208	43	43	0
34410	88161	N	-80	-78	170	170	0
34410	39586	N	-4	-2	246	246	0
34410	97544	N	130	132	118	118	1
34410	48525	N	173	176	75	75	1
10831	82089	N	-195	-196	55	55	1
10831	5870	N	-76	-76	175	175	0
10831	22501	N	107	106	144	144	0
10831	53149	N	-178	-178	73	73	0
68949	14259	N	-146	-144	104	104	2
1849	75096	N	169	168	82	82	0
1849	96432	N	-103	-108	143	143	0
1849	50836	N	-14	-14	237	237	4
1849	37119	N	-180	-184	67	67	0
1849	73873	N	-138	-138	113	113	0
1849	10551	N	144	144	107	107	2
1849	88634	N	87	84	164	164	3
1849	5429	N	174	174	77	77	1
1849	80087	N	142	142	109	109	2
1849	103743	N	-138	-138	113	113	1
1849	53284	N	142	142	109	109	0
1849	21943	N	-185	-186	65	65	0
68883	95689	N	13	14	237	237	3
68883	58349	N	-143	-144	106	106	2
94910	12907	N	147	148	103	103	2
94910	31521	N	-86	-86	164	164	0
94910	35948	N	145	146	105	105	0
32505	38641	N	-126	-126	125	125	0
32505	1141	N	-52	-52	199	199	1
32505	100294	N	168	167	83	83	1
32505	29087	N	42	42	209	209	2
32505	21141	N	229	229	22	22	0
32505	67705	N	-200	-200	51	51	0
32505	66976	N	195	195	56	56	1
32505	26306	N	195	195	56	56	1
32505	87720	N	220	220	31	31	0
95689	77577	N	192	192	59	59	1
95689	58349	N	-156	-158	93	93	0
95689	94676	N	-13	-14	237	237	4
95689	78518	N	-71	-72	179	179	2
52523	72619	N	-213	-213	38	38	0
52523	1539	N	21	19	230	230	0
89044	817	N	119	119	132	132	0
89044	82269	N	61	60	190	190	1
75096	4936	N	166	167	84	84	0
75096	50836	N	-183	-182	68	68	1
75096	5429	N	5	6	245	245	1
75096	80087	N	-27	-26	224	224	0
84018	67507	N	-80	-80	171	171	1
84018	45058	N	25	25	226	226	4
84018	21017	N	-82	-82	169	169	3
104144	61270	N	-89	-90	161	161	3
104144	99498	N	127	124	124	124	2
104144	84882	N	-131	-131	120	120	2
104144	37695	N	5	5	246	246	4
104144	65353	N	27	26	224	224	4
104144	100134	N	0	0	251	251	5
104144	74397	N	0	0	251	251	4
104144	83670	N	0	0	251	251	4
47647	61453	N	114	114	137	137	0
47647	30737	N	-164	-164	87	87	0
47647	3094	N	-164	-164	87	87	0
47647	98938	N	-211	-211	40	40	0
47647	98893	N	192	192	59	59	0
47647	67595	N	70	70	181	181	1
47647	18461	N	-121	-122	129	129	0
47647	22158	N	-44	-45	206	206	3
47647	61219	N	-124	-124	127	127	0
47647	39927	N	-117	-118	133	133	0
47647	49036	N	-44	-45	206	206	0
83425	39586	N	-209	-210	41	41	0
83425	18168	N	102	101	149	149	0
83425	97544	N	-75	-76	175	175	0
83425	48525	N	-32	-32	219	219	0
26254	72539	N	196	196	55	55	1
26254	20081	N	55	55	196	196	1
26254	87963	N	-230	-230	21	21	0
59355	79913	N	124	124	126	126	0
59355	86443	N	50	51	200	200	4
59355	86275	N	154	155	96	96	0
59355	107260	N	191	191	59	59	0
12608	21886	N	-220	-221	30	30	0
12608	50369	N	-189	-189	62	62	1
12608	8864	N	-43	-44	207	207	1
12608	88634	N	225	222	26	26	0
12608	66099	N	44	44	207	207	0
12608	3794	N	118	110	133	133	0
18327	68577	N	-3	-2	248	248	2
18327	87729	N	135	136	115	115	2
18327	99264	N	125	125	125	125	2
18327	83942	N	16	15	234	234	2
18327	40623	N	14	13	236	236	0
18327	60734	N	-10	-9	241	241	3
18327	47596	N	172	173	78	78	1
18327	49989	N	-3	-2	248	248	4
18327	48577	N	-2	-2	248	248	2
18327	53284	N	-105	-104	146	146	1
38641	61585	N	-143	-145	106	106	1
38641	1141	N	74	74	177	177	0
38641	29087	N	168	168	83	83	0
38641	67705	N	-74	-74	177	177	0
38641	70076	N	-142	-142	109	109	2
88271	48352	N	79	79	172	172	0
65389	65353	N	-146	-147	104	104	2
65389	106806	N	-145	-146	105	105	2
65389	64087	N	190	190	61	61	1
64608	6241	N	-172	-173	78	78	0
97595	88180	N	0	0	250	250	0
97595	539	N	-128	-127	123	123	0
97595	47743	N	144	144	106	106	0
97595	74183	N	0	0	250	250	1
77672	31442	N	-142	-142	109	109	0
77672	3419	N	-149	-150	101	101	0
77672	61664	N	-26	-30	221	221	0
77672	78083	N	98	97	153	153	0
77672	19332	N	0	0	251	251	0
77672	11899	N	-201	-202	49	49	0
77672	70076	N	117	117	134	134	2
77672	3643	N	-205	-205	46	46	0
77672	9183	N	185	185	66	66	0
77672	13492	N	-88	-88	163	163	3
77672	15225	N	-148	-148	103	103	0
77672	46333	N	-187	-187	64	64	1
77672	8170	N	-187	-187	64	64	0
77672	64209	N	-88	-89	162	162	0
77672	82005	N	-142	-142	109	109	0
67507	7749	N	217	217	34	34	0
67507	82293	N	-221	-221	30	30	0
105113	15659	N	-7	-8	243	243	1
105113	35163	N	35	35	216	216	4
105113	85929	N	-7	-8	243	243	4
105113	88771	N	-178	-179	72	72	0
61946	1914	N	166	166	85	85	1
61946	60409	N	120	120	131	131	2
61946	2584	N	80	80	171	171	2
12907	102554	N	-78	-78	173	173	2
12907	100748	N	230	229	21	21	0
12907	41315	N	-80	-82	169	169	1
12907	9044	N	-201	-201	50	50	0
12907	77848	N	-49	-49	202	202	2
23827	106983	N	-122	-119	128	128	0
23827	7127	N	-20	-18	229	229	1
23827	8516	N	152	156	95	95	1
56106	61270	N	-9	-9	241	241	2
56106	84882	N	-51	-50	200	200	1
56106	65353	N	107	107	143	143	1
56106	106806	N	108	108	142	142	2
3053	63893	N	-204	-190	46	46	0
3053	97691	N	-133	-119	117	117	2
3053	8834	N	-143	-128	108	108	1
3053	58074	N	-131	-116	120	120	2
25121	73605	N	-119	-119	132	132	2
25121	1914	N	47	47	204	204	2
25121	104275	N	-3	-7	244	244	2
25121	29779	N	-119	-119	132	132	2
25121	31383	N	-42	-42	209	209	2
25121	6721	N	-46	-46	205	205	3
25121	68961	N	83	83	168	168	0
25121	67365	N	-5	-5	246	246	4
61453	48352	N	218	218	33	33	0
61453	82658	N	145	145	106	106	0
61453	98893	N	78	78	173	173	0
61453	67595	N	-44	-44	207	207	1
61453	31329	N	150	150	101	101	2
61453	49036	N	-158	-159	92	92	0
106983	7127	N	102	101	148	148	0
40854	58013	N	0	0	251	251	0
40854	74145	N	147	146	104	104	2
40854	22985	N	77	77	174	174	0
40854	47596	N	-189	-189	62	62	0
40854	100838	N	121	119	130	130	1
40854	5408	N	121	121	130	130	0
67199	38353	N	-199	-200	51	51	1
68577	69826	N	1	1	250	250	4
68577	68480	N	95	91	156	156	3
68577	87729	N	138	138	113	113	2
68577	99264	N	128	127	123	123	2
68577	83942	N	19	17	232	232	2
68577	105583	N	138	138	113	113	2
68577	40623	N	17	15	234	234	0
68577	60734	N	-7	-7	244	244	3
68577	47596	N	175	175	76	76	0
68577	49989	N	0	0	251	251	4
68577	48577	N	1	0	250	250	0
68577	53284	N	-102	-102	149	149	1
63932	82089	N	130	129	121	121	0
63932	37068	N	63	63	188	188	1
63932	6741	N	-38	-38	213	213	0
63932	80224	N	216	215	35	35	0
63932	66976	N	89	89	162	162	2
63932	43590	N	73	72	178	178	0
63932	78520	N	-230	-230	21	21	0
63932	26306	N	89	89	162	162	3
63932	67563	N	-143	-143	108	108	0
63932	82582	N	64	64	187	187	0
63932	68972	N	72	72	179	179	1
63932	7138	N	-106	-106	145	145	1
63932	67895	N	56	55	195	195	0
63932	58623	N	-184	-184	67	67	0
63932	50806	N	-72	-72	179	179	0
63932	3308	N	-76	-76	175	175	0
63932	24590	N	-97	-97	154	154	0
44939	9414	N	145	145	106	106	2
44939	5749	N	-226	-227	24	24	0
44939	64209	N	137	136	114	114	2
82089	37068	N	-67	-66	184	184	1
