idA	idB	O	OHA	OHB	OLA	OLB	K
27777	97590	N	21	21	230	230	1
27777	52941	N	-148	-148	103	103	2
27777	52229	N	75	75	176	176	1
27777	10575	N	46	46	205	205	1
27777	32152	N	-148	-148	103	103	2
27777	78330	N	-42	-42	209	209	1
26518	59997	N	220	221	30	30	0
26518	56526	N	-194	-193	57	57	1
26518	1711	N	-69	-69	181	181	3
26518	39201	N	-1	0	250	250	2
26518	35820	N	-2	-1	249	249	2
26518	59070	N	-230	-229	21	21	0
26518	12236	N	-195	-194	56	56	1
26518	25613	N	-7	-6	244	244	1
26518	102829	N	30	31	220	220	0
26518	94262	N	65	66	185	185	0
26518	6223	N	9	10	241	241	0
26518	101293	N	-7	-6	244	244	0
26518	25471	N	89	89	161	161	0
26518	64239	N	-123	-122	128	128	0
26518	14818	N	-1	0	250	250	0
26518	41020	N	62	63	188	188	1
26518	86993	N	-30	-29	221	221	0
26518	76839	N	-195	-195	55	55	1
26518	40457	N	-97	-96	154	154	2
26518	32513	N	-230	-229	21	21	0
26518	78912	N	-1	0	250	250	2
2047	22331	N	-155	-155	95	95	1
2047	23682	N	-118	-117	133	133	1
2047	882	N	219	218	31	31	0
2047	5607	N	176	177	74	74	1
2047	25765	N	171	171	79	79	1
2047	40708	N	54	55	196	196	3
2047	2496	N	230	228	20	20	0
2047	37804	N	61	62	189	189	0
2047	8212	N	54	55	196	196	3
2047	56937	N	72	72	178	178	0
2047	99586	N	82	83	168	168	2
2047	20120	N	-167	-169	81	81	1
2047	17089	N	124	125	126	126	2
2047	64022	N	56	55	194	194	0
2047	12100	N	179	180	71	71	1
2047	56705	N	-104	-103	147	147	2
2047	913	N	-191	-191	59	59	1
2047	44049	N	-49	-48	202	202	1
2047	13095	N	115	115	135	135	0
2047	98902	N	49	49	201	201	4
2047	14592	N	7	8	243	243	1
2047	99970	N	64	63	186	186	3
2047	78072	N	201	201	49	49	0
2047	18471	N	168	168	82	82	1
2047	96517	N	-112	-111	139	139	1
2047	33215	N	93	93	157	157	0
2047	98388	N	7	7	243	243	1
2047	44611	N	152	152	98	98	0
2047	38036	N	137	138	113	113	0
2047	68250	N	176	176	74	74	1
2047	48943	N	7	8	243	243	2
2047	49240	N	181	182	69	69	1
2047	99646	N	168	168	82	82	1
2047	46899	N	-32	-31	219	219	1
55140	23452	N	-226	-226	25	25	0
55140	106823	N	34	34	217	217	1
55140	84129	N	45	45	206	206	1
55140	83354	N	-115	-115	136	136	0
55140	94048	N	-190	-190	61	61	0
55140	48728	N	12	12	239	239	2
55140	45498	N	-68	-69	182	182	0
55140	90798	N	-66	-67	184	184	0
55140	8853	N	-114	-115	136	136	0
55140	93110	N	-125	-125	126	126	0
55140	37941	N	-185	-185	66	66	0
55140	6482	N	-93	-94	157	157	0
55140	30235	N	165	164	86	86	1
55140	106175	N	-68	-69	182	182	0
55140	97991	N	-172	-172	79	79	0
55140	38780	N	-185	-186	65	65	0
55140	105100	N	-50	-50	201	201	0
55140	9838	N	-185	-185	66	66	0
66886	43765	N	146	146	105	105	0
66886	53389	N	142	142	109	109	0
66886	55447	N	96	96	155	155	0
66886	19900	N	175	175	76	76	0
66886	60785	N	23	23	228	228	3
66886	71254	N	104	104	147	147	0
66886	2745	N	119	119	132	132	0
66886	33325	N	142	142	109	109	1
66886	96936	N	209	206	42	42	0
66886	88564	N	72	69	179	179	2
66886	35852	N	191	190	60	60	0
66886	61546	N	175	172	76	76	0
66886	843	N	82	82	169	169	1
66886	4745	N	107	107	144	144	0
66886	85766	N	82	81	169	169	1
66886	18592	N	0	0	251	251	0
66886	4751	N	151	151	100	100	0
66886	24963	N	130	130	121	121	0
66886	80367	N	142	141	109	109	2
66886	18680	N	23	22	228	228	1
66886	105652	N	190	190	61	61	0
66886	53202	N	25	25	226	226	2
52581	29859	N	173	173	78	78	1
52581	70525	N	-182	-183	68	68	0
52581	48618	N	-227	-228	23	23	0
52581	54713	N	-98	-98	153	153	3
52581	49252	N	-133	-134	117	117	0
52581	61211	N	-114	-117	134	134	1
52581	14943	N	-87	-87	164	164	0
52581	30441	N	-89	-89	162	162	3
52581	60132	N	174	174	77	77	0
52581	40829	N	231	231	20	20	0
52581	97471	N	186	186	65	65	0
52581	65611	N	-144	-144	107	107	0
52581	52155	N	-203	-203	48	48	0
52581	71363	N	-116	-117	134	134	2
52581	97654	N	-214	-215	36	36	0
52581	76162	N	-132	-133	118	118	2
52581	29068	N	-114	-117	134	134	0
52581	33756	N	172	172	79	79	1
52581	79188	N	-170	-170	81	81	0
52581	44586	N	-148	-149	102	102	0
52581	90858	N	-203	-204	47	47	0
52581	49544	N	-202	-202	49	49	0
52581	9990	N	-189	-197	54	54	0
52581	93789	N	-81	-82	169	169	2
52581	68228	N	-148	-149	102	102	0
52581	25051	N	-104	-104	147	147	0
52581	70403	N	184	184	67	67	1
52581	35835	N	-166	-169	82	82	0
52581	50331	N	-114	-117	134	134	0
24526	82181	N	-130	-130	121	121	2
24526	72794	N	122	121	129	129	1
24526	104595	N	122	122	129	129	2
24526	8352	N	-93	-97	154	154	2
24526	104868	N	31	30	220	220	0
24526	1492	N	-24	-25	226	226	3
24526	35161	N	-63	-63	188	188	2
24526	23653	N	0	0	251	251	0
24526	23087	N	122	119	129	129	1
24526	72488	N	179	176	72	72	1
24526	88746	N	78	78	173	173	0
24526	42621	N	-67	-67	184	184	3
24526	65928	N	-141	-141	110	110	2
24526	28900	N	78	78	173	173	1
24526	13596	N	-87	-87	164	164	2
24526	94133	N	94	93	157	157	0
24526	30726	N	231	231	20	20	0
24526	5134	N	-37	-37	214	214	2
24526	6448	N	-93	-99	152	152	2
24526	50164	N	-24	-25	226	226	2
24526	87707	N	-93	-97	154	154	2
24526	3948	N	49	49	202	202	1
24526	14978	N	-227	-228	23	23	0
24526	33571	N	-93	-97	154	154	2
24526	67167	N	-93	-97	154	154	3
24526	21504	N	195	194	56	56	0
24526	27998	N	80	79	171	171	1
24526	84327	N	122	122	129	129	1
24526	22010	N	-27	-27	224	224	2
24526	25957	N	-93	-97	154	154	2
57456	23370	N	-189	-190	59	59	1
57456	21236	N	-23	-22	227	227	1
57456	46460	N	-25	-23	226	226	1
57456	16887	N	178	179	71	71	1
57456	51110	N	-200	-198	51	51	0
57456	32415	N	74	76	175	175	1
57456	90428	N	80	81	169	169	1
57456	97429	N	-101	-100	149	149	1
57456	104352	N	118	118	131	131	1
57456	105080	N	-21	-19	230	230	0
57456	58874	N	-145	-145	104	104	2
57456	24134	N	191	193	58	58	1
57456	1741	N	-187	-186	63	63	0
57456	24038	N	-23	-22	227	227	2
57456	96701	N	-42	-40	209	209	4
57456	6769	N	-65	-63	186	186	0
57456	12758	N	-140	-138	111	111	1
57456	103708	N	-117	-116	133	133	2
57456	55849	N	102	101	147	147	2
57456	79616	N	-14	-14	235	235	2
57456	98012	N	-217	-216	33	33	0
57456	31212	N	-200	-198	51	51	0
57456	18326	N	33	29	216	216	1
57456	77153	N	-64	-62	187	187	1
57456	75829	N	-200	-198	51	51	0
57456	87061	N	-53	-53	196	196	0
57456	35000	N	-64	-62	187	187	0
57456	30160	N	-140	-138	111	111	2
57456	18729	N	-72	-70	179	179	1
57456	63833	N	-9	-8	241	241	1
57456	105607	N	-15	-13	236	236	0
57456	41579	N	102	101	147	147	1
43897	66074	N	-6	-6	245	245	2
43897	92820	N	-3	-4	247	247	0
43897	105818	N	5	4	246	246	2
43897	71818	N	229	228	22	22	0
43897	30068	N	216	216	35	35	0
43897	38085	N	42	41	209	209	3
43897	94711	N	220	220	31	31	0
43897	58504	N	185	183	66	66	1
43897	16325	N	-87	-87	164	164	1
43897	34618	N	-225	-226	25	25	0
43897	85926	N	196	195	55	55	0
43897	73863	N	41	40	210	210	0
43897	73195	N	0	0	251	251	0
18541	96076	N	130	129	121	121	0
18541	70236	N	217	217	34	34	0
18541	831	N	-52	-52	199	199	2
18541	5641	N	-50	-50	201	201	2
18541	96889	N	-100	-100	151	151	2
18541	86734	N	89	88	162	162	3
18541	8774	N	35	34	216	216	1
18541	96150	N	135	134	116	116	0
18541	85740	N	-52	-52	199	199	2
18541	71447	N	-139	-139	112	112	2
18541	32153	N	94	94	157	157	2
18541	12743	N	29	27	222	222	3
18541	67251	N	-61	-63	188	188	2
18541	36492	N	-3	-3	248	248	2
61252	105329	N	-178	-177	73	73	1
61252	30453	N	-28	-29	221	221	1
61252	16335	N	-126	-126	124	124	1
61252	32038	N	-98	-97	153	153	1
61252	105589	N	94	95	156	156	0
61252	22586	N	-178	-177	73	73	1
61252	101060	N	11	12	239	239	2
61252	22324	N	175	175	75	75	0
61252	64094	N	-98	-97	153	153	1
61252	8154	N	54	54	196	196	1
61252	8612	N	-12	-11	239	239	2
61252	78877	N	6	6	244	244	1
61252	36228	N	-22	-22	228	228	1
61252	21582	N	-178	-182	68	68	1
61252	91797	N	-57	-56	194	194	3
61252	50732	N	-59	-59	191	191	1
61252	99284	N	-154	-154	96	96	1
61252	50859	N	-59	-59	191	191	1
61252	30351	N	-64	-63	187	187	1
61252	32753	N	150	151	100	100	1
61252	14425	N	196	197	54	54	0
61252	66337	N	-12	-11	239	239	1
61252	13913	N	-125	-125	125	125	1
61252	34710	N	132	133	118	118	0
61252	13450	N	-19	-22	228	228	2
61252	102840	N	-10	-11	239	239	1
61252	60275	N	-178	-177	73	73	1
61252	35126	N	-224	-225	25	25	0
61252	7096	N	150	151	100	100	0
61252	24321	N	-178	-177	73	73	1
61252	38104	N	-58	-57	193	193	3
61252	24012	N	105	106	145	145	0
61252	49284	N	-12	-11	239	239	1
61252	84585	N	-131	-132	118	118	1
61252	71886	N	-57	-56	194	194	1
61252	102076	N	-68	-69	181	181	2
61252	11882	N	21	21	229	229	1
61252	55362	N	88	87	162	162	0
61252	47501	N	183	183	67	67	0
61252	2380	N	113	114	137	137	2
61252	88610	N	-178	-177	73	73	1
61252	43398	N	-26	-26	224	224	1
61252	77244	N	-178	-178	72	72	1
61252	64341	N	-12	-11	239	239	1
61252	97730	N	224	224	26	26	0
61252	11656	N	-178	-177	73	73	1
61252	83746	N	145	146	105	105	0
61252	16679	N	154	152	96	96	1
61252	64877	N	-57	-56	194	194	3
19525	28613	N	171	172	79	79	0
19525	50694	N	45	44	205	205	1
19525	2322	N	163	161	87	87	1
19525	14394	N	184	185	66	66	1
19525	75234	N	163	161	87	87	1
19525	142	N	195	196	55	55	1
19525	102691	N	154	154	96	96	1
34822	103755	N	-6	-7	244	244	3
34822	26945	N	0	0	251	251	4
34822	37146	N	0	0	251	251	4
34822	81787	N	61	61	190	190	2
34822	58715	N	0	0	251	251	4
34822	12979	N	-121	-121	130	130	2
34822	39441	N	-96	-96	155	155	2
34822	78209	N	-176	-176	75	75	1
34822	96897	N	104	104	147	147	2
84427	29859	N	-143	-143	108	108	0
84427	23452	N	117	117	134	134	0
84427	62718	N	-139	-140	111	111	2
84427	20084	N	84	84	167	167	3
84427	57451	N	-212	-212	39	39	0
84427	36900	N	-43	-43	208	208	4
84427	27158	N	-190	-193	58	58	1
84427	94048	N	153	153	98	98	0
84427	105365	N	-190	-193	58	58	1
84427	80777	N	72	71	179	179	0
84427	39682	N	-190	-194	57	57	0
84427	8853	N	228	227	23	23	0
84427	67309	N	192	188	59	59	1
84427	26145	N	38	38	213	213	2
84427	37941	N	158	158	93	93	1
84427	30856	N	-159	-159	92	92	1
84427	98988	N	229	228	22	22	0
84427	37116	N	-190	-193	58	58	1
84427	73849	N	-150	-150	101	101	0
84427	97991	N	171	171	80	80	0
84427	30375	N	72	72	179	179	0
84427	28106	N	-35	-36	215	215	0
84427	29372	N	-46	-46	205	205	3
84427	99694	N	-190	-193	58	58	1
84427	70403	N	-132	-132	119	119	0
84427	33203	N	-46	-46	205	205	4
84427	48788	N	182	182	69	69	1
84427	56709	N	7	7	244	244	1
84427	75607	N	187	186	64	64	1
84427	9838	N	158	158	93	93	0
84427	36002	N	-33	-33	218	218	0
84427	65284	N	-213	-214	37	37	0
65092	76536	N	216	215	35	35	0
65092	10353	N	-39	-39	212	212	1
65092	44101	N	-129	-130	121	121	2
65092	103156	N	130	130	121	121	0
65092	72070	N	-109	-109	142	142	1
65092	58328	N	146	143	105	105	2
65092	86657	N	-128	-128	123	123	2
65092	44951	N	-103	-103	148	148	1
65092	64356	N	86	86	165	165	0
65092	33818	N	131	131	120	120	1
65092	1409	N	-194	-196	55	55	1
65092	36940	N	-165	-165	86	86	1
65092	98724	N	146	143	105	105	1
65092	7898	N	-158	-158	93	93	1
65092	39708	N	-116	-116	135	135	2
65092	50547	N	216	216	35	35	0
65092	83862	N	155	155	96	96	1
65092	29380	N	171	170	80	80	1
65092	50462	N	181	181	70	70	1
65092	88948	N	184	184	67	67	1
65092	2424	N	189	187	62	62	0
65092	18873	N	-165	-165	86	86	1
65092	37616	N	-109	-109	142	142	1
65092	43259	N	30	30	221	221	2
65092	28937	N	129	129	122	122	1
65092	12029	N	156	156	95	95	0
65092	54382	N	-97	-98	153	153	1
65092	52229	N	184	184	67	67	1
65092	15252	N	94	94	157	157	0
65092	55609	N	-93	-93	158	158	2
65092	35178	N	127	127	124	124	0
65092	9440	N	28	28	223	223	0
65092	93724	N	171	171	80	80	1
4135	75799	N	-137	-133	114	114	1
4135	3695	N	-122	-118	129	129	1
4135	13036	N	0	3	247	247	0
4135	71818	N	-172	-169	78	78	1
4135	72523	N	-96	-94	153	153	1
4135	30068	N	-185	-181	66	66	1
4135	94711	N	-181	-177	70	70	1
4135	76144	N	171	174	76	76	0
4135	12562	N	192	196	55	55	0
4135	19978	N	0	4	247	247	1
4135	41458	N	-137	-134	113	113	2
4135	63559	N	-143	-139	108	108	1
4135	30127	N	192	196	55	55	0
4135	9741	N	-154	-151	96	96	1
91170	29859	N	152	152	99	99	1
91170	54713	N	-120	-120	131	131	2
91170	74450	N	-188	-191	60	60	0
91170	69098	N	6	0	245	245	4
91170	56867	N	-109	-109	142	142	1
91170	77433	N	7	7	244	244	4
91170	32219	N	-22	-22	229	229	4
91170	97718	N	0	0	251	251	4
91170	83042	N	-22	-22	229	229	0
91170	85900	N	-22	-22	229	229	4
91170	63603	N	6	5	245	245	4
91170	18083	N	60	60	191	191	0
91170	96210	N	-138	-139	112	112	0
91170	40264	N	-83	-83	168	168	0
91170	29063	N	-170	-171	80	80	1
91170	86320	N	-69	-69	182	182	2
91170	30441	N	-111	-111	140	140	2
91170	3776	N	28	26	223	223	2
91170	10852	N	-230	-230	21	21	0
91170	105084	N	-8	-8	243	243	0
91170	86358	N	18	17	233	233	0
91170	26973	N	-222	-222	29	29	0
91170	10480	N	-141	-141	110	110	1
91170	53585	N	6	5	245	245	0
91170	94875	N	-168	-169	82	82	0
91170	105365	N	105	102	146	146	2
91170	62652	N	-41	-45	206	206	4
91170	40829	N	210	210	41	41	0
91170	68052	N	-156	-157	94	94	0
91170	35241	N	-168	-169	82	82	1
91170	97471	N	165	165	86	86	1
91170	20479	N	-96	-96	155	155	3
91170	71363	N	-138	-139	112	112	1
91170	47724	N	-213	-219	32	32	0
91170	18695	N	6	5	245	245	4
91170	81062	N	22	22	229	229	0
91170	9005	N	-226	-226	25	25	0
91170	100537	N	18	16	233	233	0
91170	78827	N	-80	-81	170	170	0
91170	10106	N	-22	-22	229	229	2
91170	23071	N	6	5	245	245	1
91170	76162	N	-154	-155	96	96	0
91170	6120	N	-133	-134	117	117	2
91170	23110	N	6	5	245	245	4
91170	97751	N	-8	-8	243	243	0
91170	26247	N	-150	-150	101	101	1
91170	18340	N	33	33	218	218	4
91170	76572	N	18	17	233	233	1
91170	61590	N	6	5	245	245	4
91170	67616	N	-170	-171	80	80	0
91170	33756	N	151	151	100	100	0
91170	48408	N	-116	-116	135	135	0
91170	46797	N	12	12	239	239	1
91170	79188	N	-192	-192	59	59	1
91170	41284	N	-141	-141	110	110	2
91170	29076	N	-194	-194	57	57	1
91170	40863	N	-22	-22	229	229	4
91170	64632	N	-155	-156	95	95	0
91170	6525	N	18	17	233	233	4
91170	72007	N	-104	-107	144	144	0
91170	96859	N	-205	-205	46	46	0
91170	25935	N	135	134	116	116	0
91170	32031	N	-22	-22	229	229	4
91170	8484	N	29	29	222	222	3
91170	37116	N	105	102	146	146	2
91170	34684	N	-170	-171	80	80	0
91170	78357	N	-188	-191	60	60	0
91170	106095	N	-8	-8	243	243	0
91170	41848	N	-111	-112	139	139	2
91170	73849	N	145	145	106	106	2
91170	62899	N	6	5	245	245	4
91170	38253	N	105	102	146	146	2
91170	63563	N	-98	-98	153	153	2
91170	80819	N	-116	-116	135	135	0
91170	55667	N	-51	-51	200	200	2
91170	13307	N	-217	-217	34	34	0
91170	67873	N	-87	-87	164	164	0
91170	83088	N	119	119	132	132	0
91170	94610	N	135	134	116	116	1
91170	75036	N	-126	-126	125	125	0
91170	70403	N	163	163	88	88	1
91170	65345	N	8	7	243	243	4
91170	105481	N	-188	-191	60	60	0
91170	2342	N	6	5	245	245	3
91170	83799	N	-227	-227	24	24	0
91170	32506	N	-151	-151	100	100	2
91170	76198	N	-8	-8	243	243	4
91170	49044	N	6	5	245	245	0
91170	90791	N	19	19	232	232	4
91170	102084	N	6	5	245	245	1
91170	35835	N	-188	-191	60	60	1
91170	48013	N	-12	-12	239	239	4
91170	79326	N	-22	-22	229	229	3
91170	51693	N	-22	-22	229	229	2
91170	17606	N	-22	-22	229	229	0
91170	20995	N	-22	-22	229	229	3
91170	101543	N	-166	-166	85	85	1
91170	62763	N	-29	-29	222	222	4
91170	34550	N	-199	-199	52	52	1
91170	70246	N	-145	-145	106	106	0
91170	65284	N	82	81	169	169	0
91170	45698	N	-206	-207	44	44	0
80302	76144	N	-99	-98	151	151	1
41444	9141	N	-38	-37	213	213	0
41444	102328	N	-10	-10	240	240	0
41444	45193	N	22	23	228	228	1
41444	6094	N	-124	-123	127	127	1
41444	23721	N	-220	-222	28	28	0
41444	8298	N	35	35	215	215	0
41444	78798	N	-171	-170	80	80	0
41444	23996	N	-217	-219	31	31	0
41444	6081	N	-69	-68	182	182	0
41444	80800	N	-166	-166	84	84	0
41444	19458	N	44	45	206	206	0
41444	49804	N	-170	-169	81	81	0
41444	100783	N	-124	-123	127	127	0
41444	92747	N	60	61	190	190	1
41444	91354	N	0	0	250	250	3
41444	58767	N	-124	-123	127	127	1
66074	92820	N	3	2	248	248	2
66074	105818	N	11	10	240	240	0
66074	30068	N	222	222	29	29	0
66074	38085	N	48	47	203	203	2
66074	94711	N	226	226	25	25	0
66074	58504	N	191	189	60	60	1
66074	16325	N	-81	-81	170	170	3
66074	85926	N	202	201	49	49	0
66074	73863	N	47	46	204	204	1
66074	73195	N	6	6	245	245	2
50853	78659	N	-125	-125	126	126	0
50853	10143	N	-7	-7	244	244	0
50853	5747	N	-135	-137	114	114	1
50853	19858	N	-229	-229	22	22	0
50853	103423	N	-152	-152	99	99	1
50853	31393	N	-162	-162	89	89	0
50853	42334	N	-51	-107	144	144	1
50853	12083	N	215	215	36	36	0
50853	71869	N	-162	-162	89	89	0
50853	16269	N	-197	-197	54	54	0
50853	86088	N	-199	-199	52	52	0
50853	16175	N	-211	-211	40	40	0
50853	18855	N	-199	-199	52	52	0
50853	86595	N	-200	-200	51	51	0
50853	50998	N	-168	-168	83	83	0
50853	28866	N	223	223	28	28	0
50853	60442	N	224	224	27	27	0
50853	10209	N	-153	-153	98	98	1
50853	18476	N	-45	-46	205	205	0
50853	51051	N	-86	-86	165	165	3
50853	66071	N	-127	-127	124	124	2
50853	46537	N	-199	-199	52	52	0
50853	25137	N	170	170	81	81	0
50853	78509	N	112	112	139	139	0
50853	14512	N	-164	-164	87	87	0
50853	71822	N	-197	-197	54	54	1
50853	44995	N	-168	-168	83	83	0
50853	50977	N	-187	-188	63	63	0
50853	84109	N	223	223	28	28	0
50853	38105	N	-134	-134	117	117	2
50853	41008	N	228	227	23	23	0
50853	21379	N	-199	-199	52	52	0
50853	102142	N	-197	-197	54	54	0
41357	3807	N	-70	-74	177	177	3
41357	40449	N	-74	-74	177	177	3
41357	102078	N	-104	-105	146	146	2
41357	26897	N	84	84	167	167	3
41357	83188	N	47	47	204	204	2
41357	39651	N	-193	-194	57	57	1
41357	9043	N	-2	-2	249	249	1
41357	69243	N	-135	-135	116	116	1
41357	5881	N	-93	-93	158	158	1
41357	71402	N	-88	-89	162	162	2
41357	50480	N	0	0	251	251	1
41357	74197	N	-172	-172	79	79	1
41357	95208	N	-188	-189	62	62	1
41357	9913	N	-148	-148	103	103	1
41357	86678	N	-138	-138	113	113	1
41357	61660	N	-193	-193	58	58	1
41357	19999	N	-149	-149	102	102	2
41357	4583	N	-70	-74	177	177	3
41357	26165	N	-186	-189	62	62	1
41357	76589	N	122	120	129	129	1
41357	18900	N	-135	-135	116	116	2
41357	28449	N	36	36	215	215	0
41357	68785	N	-90	-90	161	161	2
41357	16299	N	-72	-74	177	177	2
41357	22465	N	-36	-38	213	213	3
41357	41173	N	-93	-93	158	158	1
41357	82131	N	-104	-104	147	147	2
41357	59291	N	-70	-74	177	177	2
41357	10939	N	-68	-69	182	182	3
41357	87478	N	-133	-134	117	117	1
41357	65740	N	-193	-193	58	58	1
41357	1741	N	228	227	23	23	0
41357	71297	N	124	123	127	127	2
41357	57613	N	-193	-194	57	57	1
41357	39151	N	-30	-30	221	221	3
41357	10798	N	-74	-76	175	175	3
41357	92480	N	-86	-86	165	165	2
41357	16637	N	-155	-159	92	92	1
41357	75390	N	-88	-89	162	162	3
41357	71605	N	-134	-134	117	117	1
41357	77462	N	0	0	251	251	1
41357	51084	N	-58	-59	192	192	1
41357	50412	N	-74	-74	177	177	3
41357	26325	N	-134	-135	116	116	1
41357	103442	N	-113	-113	138	138	2
41357	83450	N	0	0	251	251	1
41357	48954	N	-166	-167	84	84	1
41357	3493	N	-88	-89	162	162	3
41357	98012	N	198	197	53	53	0
41357	42653	N	-148	-148	103	103	1
41357	15663	N	-88	-89	162	162	1
41357	38579	N	-142	-142	109	109	2
41357	31212	N	215	215	36	36	0
41357	61175	N	103	103	148	148	2
41357	70049	N	34	34	217	217	2
41357	21477	N	83	81	168	168	3
41357	15866	N	-91	-91	160	160	2
41357	19303	N	-74	-76	175	175	2
41357	39842	N	0	0	251	251	3
41357	67159	N	51	51	200	200	1
41357	75613	N	0	0	251	251	1
41357	6727	N	49	49	202	202	4
41357	30602	N	-193	-193	58	58	1
41357	17141	N	-136	-136	115	115	2
41357	78830	N	-135	-135	116	116	1
41357	79406	N	16	15	235	235	0
41357	74532	N	-135	-135	116	116	1
41357	87473	N	-70	-74	177	177	3
41357	30009	N	-145	-145	106	106	2
41357	55313	N	-134	-135	116	116	1
41357	104212	N	-134	-134	117	117	2
41357	4493	N	-88	-89	162	162	1
41357	79140	N	-193	-194	57	57	1
41357	26464	N	-115	-115	136	136	2
41357	61592	N	39	39	212	212	3
41357	61062	N	-72	-74	177	177	3
41357	13693	N	84	84	167	167	3
41357	2487	N	-2	-2	249	249	4
41357	102783	N	164	163	87	87	1
41357	8355	N	-90	-90	161	161	3
41357	12559	N	159	158	92	92	1
41357	75524	N	39	39	212	212	0
41357	82453	N	-107	-108	143	143	1
41357	16470	N	-145	-145	106	106	0
41357	79105	N	-70	-74	177	177	2
41357	105287	N	-40	-41	210	210	4
41357	50417	N	47	47	204	204	3
41357	51970	N	9	9	242	242	4
41357	93558	N	-136	-136	115	115	2
41357	74215	N	-143	-143	108	108	1
11819	2066	N	79	79	172	172	2
11819	62446	N	201	201	50	50	0
11819	27237	N	116	114	135	135	2
11819	105748	N	-17	-20	231	231	1
11819	55234	N	-194	-195	56	56	1
11819	12821	N	68	68	183	183	3
11819	28434	N	199	199	52	52	0
11819	5211	N	219	219	32	32	0
11819	74627	N	95	95	156	156	1
11819	105623	N	201	201	50	50	0
11819	75139	N	76	75	175	175	2
11819	42096	N	-24	-24	227	227	1
11819	18209	N	189	189	62	62	1
66029	2675	N	100	100	150	150	0
66029	81058	N	-47	-46	204	204	0
66029	9969	N	-2	-1	249	249	4
66029	74861	N	135	136	115	115	0
66029	82078	N	161	161	89	89	0
66029	61248	N	147	148	103	103	1
66029	95504	N	135	136	115	115	1
66029	34402	N	44	43	206	206	4
66029	66114	N	28	29	222	222	4
66029	33012	N	161	162	89	89	1
66029	104901	N	67	68	183	183	0
66029	90151	N	0	0	250	250	0
66029	70744	N	135	136	115	115	0
66029	94141	N	0	0	250	250	0
6159	100449	N	1	1	249	249	3
6159	33324	N	127	125	123	123	1
6159	84854	N	75	75	175	175	3
6159	44029	N	191	192	59	59	0
6159	56526	N	169	170	81	81	0
6159	40813	N	172	172	78	78	1
6159	18953	N	-86	-85	165	165	2
6159	10413	N	168	169	82	82	0
6159	62606	N	-98	-97	153	153	2
6159	59070	N	133	134	117	117	2
6159	11998	N	-105	-104	146	146	1
6159	12236	N	168	169	82	82	0
6159	10546	N	115	114	135	135	2
6159	73813	N	-226	-226	24	24	0
6159	99667	N	191	192	59	59	0
6159	12073	N	-226	-226	24	24	0
6159	6861	N	0	1	250	250	4
6159	47492	N	109	109	141	141	2
6159	29254	N	46	46	204	204	1
6159	30940	N	110	111	140	140	1
6159	107505	N	-225	-226	24	24	0
6159	74123	N	168	168	82	82	1
6159	19826	N	28	29	222	222	2
6159	91285	N	117	117	133	133	1
6159	23819	N	-98	-97	153	153	1
6159	26927	N	169	170	81	81	0
6159	94391	N	-29	-28	222	222	3
6159	47927	N	-225	-225	25	25	0
6159	53525	N	-212	-212	38	38	0
6159	92532	N	115	114	135	135	2
6159	8088	N	-105	-104	146	146	2
6159	11507	N	168	168	82	82	1
6159	59504	N	-146	-145	105	105	1
6159	58811	N	168	168	82	82	0
6159	70868	N	127	125	123	123	0
6159	48573	N	66	67	184	184	2
6159	96175	N	168	168	82	82	0
6159	41739	N	-105	-104	146	146	2
6159	102185	N	-74	-73	177	177	3
6159	62167	N	27	28	223	223	4
6159	38797	N	87	88	163	163	1
6159	37534	N	0	1	250	250	2
6159	48195	N	-225	-225	25	25	0
6159	64010	N	-134	-133	117	117	2
6159	30199	N	99	100	151	151	1
6159	76839	N	168	168	82	82	0
6159	17297	N	209	209	41	41	0
6159	70537	N	76	77	174	174	0
6159	94873	N	-195	-195	55	55	0
6159	9488	N	180	181	70	70	0
6159	91911	N	-104	-103	147	147	2
6159	79068	N	-171	-170	80	80	1
6159	13272	N	87	88	163	163	2
6159	39881	N	-98	-97	153	153	2
6159	37623	N	134	135	116	116	2
6159	77930	N	61	61	189	189	3
6159	32513	N	133	134	117	117	2
6159	96897	N	-228	-227	23	23	0
88293	81820	N	-64	-64	187	187	3
88293	6239	N	207	207	44	44	0
88293	20937	N	196	195	55	55	1
88293	29254	N	220	219	31	31	0
88293	19826	N	202	202	49	49	0
88293	103412	N	-64	-64	187	187	3
88293	93153	N	110	109	141	141	1
88293	62167	N	201	201	50	50	1
88293	104198	N	201	200	50	50	1
88293	80227	N	-201	-201	50	50	1
88293	64010	N	40	40	211	211	3
88293	67163	N	196	196	55	55	1
88293	39881	N	76	76	175	175	1
88293	12424	N	-57	-57	194	194	3
50827	69353	N	-131	-132	119	119	0
50827	64623	N	-26	-26	225	225	2
50827	81433	N	-226	-227	24	24	0
50827	102934	N	-98	-98	153	153	0
50827	76984	N	-192	-192	59	59	0
50827	93273	N	43	43	208	208	0
50827	103473	N	31	31	220	220	0
50827	28483	N	10	10	241	241	0
50827	70181	N	-138	-138	113	113	0
50827	61951	N	-215	-215	36	36	0
50827	48383	N	-5	-5	246	246	0
50827	82657	N	-226	-227	24	24	0
50827	50547	N	117	117	134	134	0
50827	64735	N	217	217	34	34	0
50827	35609	N	-103	-103	148	148	0
50827	29745	N	-138	-138	113	113	0
50827	47698	N	-207	-207	44	44	0
50827	1239	N	-143	-143	108	108	1
